name,datetime,temp,feelslike,dew,humidity,precip,precipprob,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,conditions,icon,stations
Usa,2017-06-26T01:00:00,23.4,23.4,7.4,35.85,0,0,,0,0,,10.8,282,1017.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T02:00:00,21.7,21.7,8.1,41.74,0,0,,0,0,,10.5,290,1017.5,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T03:00:00,22.1,22.1,8,40.44,0,0,,0,0,,11.6,304,1017.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T04:00:00,21.7,21.7,8.5,42.69,0,0,,0,0,,14,283,1017.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T05:00:00,20.7,20.7,8.9,46.75,0,0,,0,0,,15.8,302,1018.1,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T06:00:00,20.3,20.3,10,51.52,0,0,,0,0,,12.4,319,1018.3,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T07:00:00,20.4,20.4,10.7,53.68,0,0,,0,0,,12.1,346,1018.8,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T08:00:00,22.7,22.7,11.2,48.17,0,0,,0,0,,9.3,356,1018.8,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T09:00:00,24.9,24.9,8,34.01,0,0,,0,0,27.7,20,319,1019.1,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T10:00:00,25.6,25.6,4.5,25.64,0,0,,0,0,38.7,12.5,307,1019.1,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T11:00:00,26.1,26.1,5.1,25.89,0,0,,0,0,35,20.5,284,1019.2,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T12:00:00,26.7,26.7,6.5,27.75,0,0,,0,0,30.2,16.2,318,1018.9,37.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T13:00:00,27.1,26.3,6.1,26.29,0,0,,0,0,25.9,11.8,257,1018.4,46.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T14:00:00,27.2,26.4,6.7,27.29,0,0,,0,0,25.9,16,267,1017.9,47.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T15:00:00,27.8,26.9,7.1,27.04,0,0,,0,0,32.2,7.8,283,1017.7,44.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T16:00:00,28.6,27.4,7.8,26.94,0,0,,0,0,,20.8,245,1016.9,49.1,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T17:00:00,28.3,27.2,7.9,27.75,0,0,,0,0,27.7,17.3,270,1016.5,34.5,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T18:00:00,28.2,27.3,9.3,30.48,0,0,,0,0,,15.8,190,1015.8,80.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T19:00:00,26.7,26.4,9.4,33.61,0,0,,0,0,,14.6,180,1015.5,48.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T20:00:00,26,26,12.7,43.63,0,0,,0,0,,19.6,171,1015.4,45.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T21:00:00,25.2,25.2,13.3,47.56,0,0,,0,0,,15.6,166,1015.3,63,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T22:00:00,23.9,23.9,14.3,54.79,0,0,,0,0,,19.7,169,1015.5,69.9,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-26T23:00:00,23.6,23.6,16,62.41,0,0,,0,0,,19.4,176,1015.7,55.8,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T00:00:00,23.4,23.4,16.9,67.1,0,0,,0,0,,14,177,1015.6,84.5,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T01:00:00,23.5,23.5,12.1,48.56,0,0,,0,0,27.7,15.7,315,1016.1,68,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T02:00:00,21.9,21.9,10.8,49.38,0,0,,0,0,,12.5,340,1015.6,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T03:00:00,21.2,21.2,10.9,51.84,0,0,,0,0,,10.1,356,1015.6,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T04:00:00,20.6,20.6,10.3,51.48,0,0,,0,0,,4.8,360,1015.9,49.8,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T05:00:00,19.6,19.6,11.2,58.53,0,0,,0,0,,6.7,351,1016.1,68,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T06:00:00,20.7,20.7,10.8,53.05,0,0,,0,0,,13.7,322,1016.8,87.9,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T07:00:00,20.4,20.4,12.2,59.53,0,0,,0,0,,0.4,3,1017.2,59.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T08:00:00,21.7,21.7,12.5,55.65,0,0,,0,0,,6.7,341,1017.2,57.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T09:00:00,23.7,23.7,10.8,44.29,0,0,,0,0,,16.4,313,1017.4,34.5,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T10:00:00,24.3,24.3,10.6,42.08,0,0,,0,0,,10.7,5,1017,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T11:00:00,25.6,25.6,10.6,39.06,0,0,,0,0,,14.6,357,1017.1,48.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,74594013705"
Usa,2017-06-27T12:00:00,26,26,10.6,37.84,0,0,,0,0,31.7,14.2,280,1016.7,47.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,74594013705"
Usa,2017-06-27T13:00:00,26.6,26.6,9.3,33.85,0,0,,0,0,33.5,13.1,287,1016.3,85.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T14:00:00,25.7,25.7,8.4,33.33,0.041,100,rain,0,0,,18,283,1016.2,82.3,15.6,,,,,"Rain, Partially cloudy",rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T15:00:00,27.1,26.6,9.8,33.91,0,0,,0,0,,16,257,1015.6,66.4,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T16:00:00,23.6,23.6,12.6,50.07,0.357,100,rain,0,0,,20.5,340,1015.9,80.7,16,,,,,"Rain, Partially cloudy",rain,"KDCA,72405013743,KADW,KDAA,74594013705"
Usa,2017-06-27T17:00:00,25.7,25.7,10.8,39.3,1.254,100,rain,0,0,,9.9,77,1015.5,61.2,16,,,,,"Rain, Partially cloudy",rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T18:00:00,26.1,26.1,9.9,36.08,0,0,,0,0,,11.2,264,1015.3,34.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T19:00:00,26.6,26.6,7.4,29.69,0,0,,0,0,,17.3,295,1015.2,35.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T20:00:00,25,25,8.3,34.5,0,0,,0,0,,20,310,1015.9,51.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T21:00:00,23.8,23.8,8.2,37.05,0,0,,0,0,,23.5,330,1016.4,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T22:00:00,22.7,22.7,8.8,40.93,0,0,,0,0,,23,340,1017.2,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-27T23:00:00,21.6,21.6,8.3,42.56,0,0,,0,0,,15.6,340,1018.3,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T00:00:00,20.4,20.4,8.4,45.98,0,0,,0,0,,12.2,333,1019.1,36.5,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T01:00:00,19,19,8.9,51.83,0,0,,0,0,,10.3,332,1019.3,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T02:00:00,18.8,18.8,8.9,52.65,0,0,,0,0,,0,0,1019.6,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T03:00:00,17.9,17.9,9.9,59.82,0,0,,0,0,,6.7,322,1019.8,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T04:00:00,18.2,18.2,9.3,56.21,0,0,,0,0,,4.8,332,1020,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T05:00:00,16.6,16.6,9.9,64.64,0,0,,0,0,,6.7,332,1020.5,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T06:00:00,16.1,16.1,10.5,69.37,0,0,,0,0,,4.8,238,1020.8,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T07:00:00,16.8,16.8,10.7,67.4,0,0,,0,0,,6.7,256,1021.6,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T08:00:00,19.9,19.9,10.6,55.19,0,0,,0,0,,7.4,278,1022.4,24.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T09:00:00,21.2,21.2,11.1,52.33,0,0,,0,0,,4.8,113,1022.5,0,16,,,,,Clear,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T10:00:00,22.8,22.8,10.5,45.61,0,0,,0,0,,5.6,64,1022.6,0,16,,,,,Clear,clear-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T11:00:00,24.3,24.3,8.4,36.26,0,0,,0,0,,10.3,0,1022.8,27.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,KADW,74594013705"
Usa,2017-06-28T12:00:00,25,25,6.2,29.99,0,0,,0,0,,16.8,347,1022.5,24.4,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T13:00:00,26.1,26.1,8.7,33.31,0,0,,0,0,,13.5,25,1022.4,47.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T14:00:00,26.6,26.6,8.6,32.11,0,0,,0,0,,12.1,17,1021.7,44.6,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T15:00:00,27.1,26.5,8.2,30.36,0,0,,0,0,,7.3,331,1021.6,33.7,15.9,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T16:00:00,27.8,26.9,7.9,28.56,0,0,,0,0,,13.5,238,1021.4,34.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T17:00:00,27.8,26.9,8.4,29.58,0,0,,0,0,,7.3,289,1020.9,52.5,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T18:00:00,27.1,26.7,10.5,35.34,0,0,,0,0,31.7,10.3,173,1020.6,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T19:00:00,26.1,26.1,11.6,40.35,0,0,,0,0,,16.6,209,1020.4,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T20:00:00,24.9,24.9,13.2,48.14,0,0,,0,0,,19.2,190,1020.3,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T21:00:00,24.1,24.1,12.8,49.1,0,0,,0,0,,19.3,198,1020.7,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T22:00:00,23,23,13.8,56.03,0,0,,0,0,,17.6,158,1021,49.3,15.9,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-28T23:00:00,22.5,22.5,14.8,61.75,0,0,,0,0,,24.2,176,1021.3,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T00:00:00,21.4,21.4,14.8,66.02,0,0,,0,0,,17.6,197,1021.2,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T01:00:00,20.9,20.9,14.8,68.19,0,0,,0,0,,21.2,197,1021.1,0,16,,,,,Clear,clear-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T02:00:00,20.4,20.4,14.3,67.9,0,0,,0,0,,19.4,189,1021.2,0,16,,,,,Clear,clear-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T03:00:00,20.3,20.3,14.8,70.63,0,0,,0,0,,15.8,189,1021.2,0,16,,,,,Clear,clear-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T04:00:00,19.6,19.6,14.8,73.64,0,0,,0,0,,15.8,197,1021.4,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T05:00:00,19.1,19.1,14.8,76.52,0,0,,0,0,,12.1,194,1021.2,79.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T06:00:00,18.6,18.6,15.5,81.99,0,0,,0,0,,10.5,204,1021.6,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T07:00:00,19.7,19.7,16,78.89,0,0,,0,0,,15.7,204,1021.7,49.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T08:00:00,21.1,21.1,16.5,74.77,0.385,100,rain,0,0,,16.1,195,1021.4,79.3,15.8,,,,,"Rain, Partially cloudy",rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T09:00:00,23.3,23.3,16.5,65.62,0,0,,0,0,,20.3,182,1021.4,89.1,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T10:00:00,25.6,25.6,15.5,53.67,0,0,,0,0,35.3,22.2,209,1021,89.1,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T11:00:00,26.6,26.6,14.9,48.71,0,0,,0,0,,23.8,200,1020.9,56.4,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T12:00:00,28.3,28.6,16.1,47.41,0,0,,0,0,29.5,20.4,200,1020.1,55.5,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T13:00:00,29.4,29.7,16.6,46.17,0,0,,0,0,31.7,12,183,1019.4,89.1,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T14:00:00,30.6,31.6,18.1,47.19,0,0,,0,0,27.7,20,172,1018.9,53.5,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T15:00:00,31.1,32,18,45.7,0,0,,0,0,27.7,21.8,174,1018.5,51.3,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T16:00:00,31.7,32.1,17,41.3,0,0,,0,0,29.8,20.7,174,1018.4,63.2,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T17:00:00,32.1,32.5,17,40.38,0,0,,0,0,31,22.3,190,1017.9,63.2,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T18:00:00,31.1,32.3,18.5,47.18,0,0,,0,0,,30.3,173,1017.7,50.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T19:00:00,29.9,31.6,19.6,53.82,0,0,,0,0,,25.1,174,1017.8,57.2,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T20:00:00,29.2,30.4,18.7,53.04,0,0,,0,0,,21.4,181,1017.6,62.2,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T21:00:00,28.2,29.2,18.2,54.61,0,0,,0,0,31.7,23.4,190,1017.4,49.3,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-29T22:00:00,27.8,28.6,17.8,54.66,0,0,,0,0,,25.5,200,1017.7,48.1,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,74594013705"
Usa,2017-06-29T23:00:00,27.2,27.9,17.2,54.39,0,0,,0,0,38.9,25.9,190,1017.6,0,16,,,,,Clear,clear-night,"KDCA,72405013743"
Usa,2017-06-30T00:00:00,26.1,26.1,17.8,60.15,0,0,,0,0,,25.4,190,1018,0,16,,,,,Clear,clear-night,"KDCA,72405013743,72403793728,74594013705"
Usa,2017-06-30T01:00:00,25.6,25.6,17.1,59.54,0,0,,0,0,,21.8,190,1018,0,16,,,,,Clear,clear-night,"KDCA,72405013743,72403793728,74594013705"
Usa,2017-06-30T02:00:00,24.9,24.9,17,61.59,0,0,,0,0,,18.1,190,1018.1,44.6,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T03:00:00,24.2,24.2,16.5,62.19,0,0,,0,0,,17.9,190,1017.7,24.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T04:00:00,23.7,23.7,17,65.96,0,0,,0,0,,19.8,181,1017.4,46.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T05:00:00,23.2,23.2,16.5,66.24,0,0,,0,0,,18,189,1017.3,25.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T06:00:00,22.7,22.7,16.6,68.46,0,0,,0,0,,20.1,189,1017.4,32.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T07:00:00,22.8,22.8,16.6,68.18,0,0,,0,0,,12.8,190,1017.4,32.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T08:00:00,24.3,24.3,17.1,64.18,0.011,100,rain,0,0,,16.8,200,1017.8,34.5,16,,,,,"Rain, Partially cloudy",rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T09:00:00,25.6,25.6,17.7,61.82,0,0,,0,0,,16.4,202,1018,83.1,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T10:00:00,26.2,26.2,18.7,63.56,0,0,,0,0,,16.4,173,1018.1,83.9,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T11:00:00,28.4,29.7,19.2,57.65,0,0,,0,0,,16.7,182,1017.6,47.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T12:00:00,30.6,32.2,19.3,50.81,0,0,,0,0,27.7,20.3,200,1017.4,45.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T13:00:00,31.6,33.7,19.9,49.96,0,0,,0,0,33.2,20.6,200,1016.8,46.6,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T14:00:00,33.3,35.2,19.3,43.79,0.022,100,rain,0,0,38.3,27.1,190,1015.6,24.4,16,,,,,"Rain, Partially cloudy",rain,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T15:00:00,34.2,35.7,18.7,40.15,0,0,,0,0,39.9,30.7,181,1014.9,35.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T16:00:00,32.7,33.9,18.3,42.36,0,0,,0,0,38.5,27.1,208,1014.7,53.9,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T17:00:00,32.1,33.5,18.9,45.57,0,0,,0,0,46.6,34.3,200,1014.6,53.1,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T18:00:00,32.1,34.2,19.9,48.72,0,0,,0,0,53.3,27.1,190,1014.1,33.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T19:00:00,31.6,34,20.5,52.09,0,0,,0,0,39,28.7,208,1014.4,34.7,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T20:00:00,29.3,32.1,21.5,62.74,0,0,,0,0,,15,180,1014.9,38.1,16,,,,,Partially cloudy,partly-cloudy-day,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T21:00:00,29.2,31.6,21,61.19,0,0,,0,0,,19.9,200,1015.2,50.7,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T22:00:00,28.7,30.7,20.6,61.41,0,0,,0,0,,19.4,219,1015.9,55.9,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
Usa,2017-06-30T23:00:00,27.7,29.8,21,67.09,0,0,,0,0,,17.2,206,1015.9,87.4,16,,,,,Partially cloudy,partly-cloudy-night,"KDCA,72405013743,72403793728,KADW,KDAA,74594013705"
