#source: https://www.kaggle.com/nathanlauga/nba-games
SEASON|DATE|TEAM_home|TEAM_away|PTS_home|PTS_away|REB_home|REB_away|AST_home|AST_away|FG3_PCT_home|FG3_PCT_away
2007|2007-11-28|Portland Trail Blazers|Indiana Pacers|89|95|47|51|26|24|33.3|30.8
2007|2007-11-28|Oklahoma City Thunder|Orlando Magic|94|110|48|55|18|26|27.8|33.3
2007|2007-11-27|Cleveland Cavaliers|Boston Celtics|109|104|47|40|24|26|25.0|40.0
2007|2007-11-27|Brooklyn Nets|Memphis Grizzlies|103|110|45|39|29|32|29.2|50.0
2007|2007-11-27|Miami Heat|Charlotte Hornets|110|90|31|31|22|20|50.0|25.0
2007|2007-11-27|Milwaukee Bucks|Philadelphia 76ers|99|114|35|39|20|31|19.0|38.1
2007|2007-11-27|Chicago Bulls|Atlanta Hawks|90|78|59|37|21|14|41.7|36.4
2007|2007-11-27|Denver Nuggets|Indiana Pacers|110|112|47|59|25|31|40.9|28.6
2007|2007-11-27|Los Angeles Lakers|Oklahoma City Thunder|106|99|48|41|24|17|36.4|38.5
2007|2007-11-26|New York Knicks|Utah Jazz|113|109|32|42|15|24|41.2|13.3
2007|2007-11-26|New Orleans Pelicans|Minnesota Timberwolves|94|103|34|35|22|25|31.8|44.4
2007|2007-11-26|Dallas Mavericks|Washington Wizards|98|110|43|38|19|13|14.3|36.8
2007|2007-11-26|Sacramento Kings|San Antonio Spurs|112|99|42|43|18|24|41.7|36.0
2007|2007-11-26|Portland Trail Blazers|Orlando Magic|74|85|40|49|18|19|20.0|25.9
2007|2007-11-26|Los Angeles Clippers|Houston Rockets|71|88|38|49|12|21|25.0|31.8
2007|2007-11-26|Golden State Warriors|Phoenix Suns|129|114|39|48|31|31|46.4|42.1
2007|2007-11-25|Toronto Raptors|Chicago Bulls|93|78|45|44|22|22|41.2|35.3
2007|2007-11-25|Detroit Pistons|Utah Jazz|93|103|42|42|22|28|46.2|21.4
2007|2007-11-25|Indiana Pacers|Cleveland Cavaliers|106|111|42|47|17|23|33.3|54.2
2007|2007-11-25|Oklahoma City Thunder|San Antonio Spurs|101|116|29|39|20|23|40.0|57.9
2007|2007-11-25|Los Angeles Lakers|Brooklyn Nets|100|102|37|41|19|26|31.6|20.0
2007|2007-11-24|New York Knicks|Chicago Bulls|85|78|52|42|15|13|25.0|31.3
2007|2007-11-24|Cleveland Cavaliers|Toronto Raptors|111|108|47|28|28|25|43.3|28.6
2007|2007-11-24|Philadelphia 76ers|Golden State Warriors|98|100|47|54|22|18|45.5|29.2
2007|2007-11-24|Charlotte Hornets|Boston Celtics|95|96|41|34|23|22|72.7|33.3
2007|2007-11-24|Orlando Magic|Miami Heat|120|99|37|37|24|21|36.4|26.3
2007|2007-11-24|Memphis Grizzlies|Washington Wizards|124|118|41|39|23|24|44.8|52.6
2007|2007-11-24|Minnesota Timberwolves|Atlanta Hawks|87|94|37|37|16|20|23.1|46.2
2007|2007-11-24|Houston Rockets|Denver Nuggets|109|81|57|38|20|8|16.7|25.0
2007|2007-11-24|Milwaukee Bucks|Dallas Mavericks|97|95|42|38|23|26|50.0|40.9
2007|2007-11-24|Los Angeles Clippers|New Orleans Pelicans|89|98|45|39|22|22|27.3|53.3
2007|2007-11-23|Washington Wizards|Golden State Warriors|115|123|48|42|19|27|54.5|51.6
2007|2007-11-23|Orlando Magic|Charlotte Hornets|105|92|52|50|20|18|25.0|23.8
2007|2007-11-23|Boston Celtics|Los Angeles Lakers|107|94|42|37|31|21|47.1|33.3
2007|2007-11-23|Miami Heat|Houston Rockets|98|91|35|39|17|19|37.5|27.8
2007|2007-11-23|Detroit Pistons|Philadelphia 76ers|83|78|36|47|24|13|14.3|20.0
2007|2007-11-23|Indiana Pacers|Dallas Mavericks|111|107|44|46|13|14|35.7|15.8
2007|2007-11-23|San Antonio Spurs|Memphis Grizzlies|101|88|48|39|27|15|12.5|29.4
2007|2007-11-23|Denver Nuggets|Minnesota Timberwolves|99|93|46|49|21|25|21.4|41.7
2007|2007-11-23|Utah Jazz|New Orleans Pelicans|99|71|44|45|28|14|57.1|5.9
2007|2007-11-23|Phoenix Suns|Los Angeles Clippers|113|94|52|41|22|15|23.5|45.5
2007|2007-11-23|Portland Trail Blazers|Sacramento Kings|87|84|38|36|21|18|25.0|36.8
2007|2007-11-23|Oklahoma City Thunder|Brooklyn Nets|93|98|39|33|18|18|41.7|38.5
2007|2007-11-21|Charlotte Hornets|Washington Wizards|111|114|40|53|22|15|37.9|26.7
2007|2007-11-21|Boston Celtics|Golden State Warriors|105|82|52|40|26|11|33.3|18.2
2007|2007-11-21|Miami Heat|Atlanta Hawks|79|82|38|45|16|14|33.3|37.5
2007|2007-11-21|Houston Rockets|Dallas Mavericks|94|100|46|47|21|15|43.5|40.0
2007|2007-11-21|Detroit Pistons|New York Knicks|98|86|36|41|29|22|44.4|40.0
2007|2007-11-21|Milwaukee Bucks|Los Angeles Lakers|110|103|38|35|27|19|47.1|27.3
2007|2007-11-21|Memphis Grizzlies|Toronto Raptors|89|95|51|47|17|21|20.8|52.4
2007|2007-11-21|New Orleans Pelicans|Indiana Pacers|93|105|45|51|17|25|26.7|36.0
2007|2007-11-21|Minnesota Timberwolves|Cleveland Cavaliers|86|97|37|42|20|15|30.8|30.0
2007|2007-11-21|San Antonio Spurs|Orlando Magic|128|110|40|37|30|20|54.2|50.0
2007|2007-11-21|Phoenix Suns|Sacramento Kings|127|111|38|55|33|12|41.7|17.6
2007|2007-11-21|Portland Trail Blazers|Brooklyn Nets|101|106|34|32|24|28|53.8|50.0
2007|2007-11-21|Los Angeles Clippers|Denver Nuggets|101|90|50|40|21|16|53.3|18.2
2007|2007-11-20|Washington Wizards|Philadelphia 76ers|116|101|41|37|29|26|43.8|50.0
2007|2007-11-20|Atlanta Hawks|San Antonio Spurs|83|95|39|39|15|22|0.0|41.2
2007|2007-11-20|Cleveland Cavaliers|Milwaukee Bucks|107|111|40|42|19|22|38.1|35.7
2007|2007-11-20|Indiana Pacers|Los Angeles Lakers|114|134|46|48|28|29|22.2|52.0
2007|2007-11-20|New York Knicks|Golden State Warriors|82|108|52|34|15|21|20.0|30.0
2007|2007-11-20|Dallas Mavericks|Toronto Raptors|105|99|41|40|17|19|38.1|42.1
2007|2007-11-20|Denver Nuggets|Chicago Bulls|112|91|45|47|26|25|31.6|30.0
2007|2007-11-20|Sacramento Kings|Phoenix Suns|98|100|43|42|17|17|33.3|23.8
2007|2007-11-19|Charlotte Hornets|Portland Trail Blazers|101|92|39|34|21|13|33.3|44.4
2007|2007-11-19|Memphis Grizzlies|Oklahoma City Thunder|125|108|35|48|33|20|53.3|33.3
2007|2007-11-19|New Orleans Pelicans|Orlando Magic|88|95|36|43|19|19|23.5|26.7
2007|2007-11-19|Utah Jazz|Brooklyn Nets|102|75|43|34|20|15|40.0|28.6
2007|2007-11-18|Toronto Raptors|Golden State Warriors|100|106|46|47|18|20|18.2|27.6
2007|2007-11-18|Orlando Magic|Boston Celtics|104|102|28|41|14|17|28.0|25.0
2007|2007-11-18|Sacramento Kings|Detroit Pistons|105|95|39|32|22|21|31.3|30.8
2007|2007-11-18|Los Angeles Lakers|Chicago Bulls|106|78|51|38|23|20|47.1|25.0
2007|2007-11-17|Washington Wizards|Portland Trail Blazers|109|90|42|41|26|19|36.4|31.6
2007|2007-11-17|Charlotte Hornets|Oklahoma City Thunder|100|84|60|38|23|14|47.6|27.3
2007|2007-11-17|Indiana Pacers|Utah Jazz|117|97|35|31|29|20|47.8|22.2
2007|2007-11-17|Brooklyn Nets|Miami Heat|87|91|39|29|23|23|30.0|54.5
2007|2007-11-17|Minnesota Timberwolves|New Orleans Pelicans|82|100|44|33|18|25|33.3|39.1
2007|2007-11-17|Milwaukee Bucks|Atlanta Hawks|105|96|44|38|27|21|41.7|15.4
2007|2007-11-17|Houston Rockets|Phoenix Suns|105|115|40|48|22|28|42.9|52.6
2007|2007-11-17|Dallas Mavericks|Memphis Grizzlies|108|105|46|40|19|22|25.0|36.8
2007|2007-11-17|Denver Nuggets|New York Knicks|115|83|51|46|32|20|42.3|30.8
2007|2007-11-17|Los Angeles Clippers|Chicago Bulls|73|92|40|42|19|21|28.6|31.3
2007|2007-11-16|Toronto Raptors|Indiana Pacers|110|101|35|47|26|23|52.2|34.5
2007|2007-11-16|Philadelphia 76ers|Portland Trail Blazers|92|88|43|30|19|20|37.5|31.3
2007|2007-11-16|Boston Celtics|Miami Heat|92|91|40|33|29|18|35.7|27.8
2007|2007-11-16|Brooklyn Nets|Orlando Magic|70|95|51|49|21|20|18.2|31.8
2007|2007-11-16|Atlanta Hawks|Oklahoma City Thunder|123|126|47|43|24|23|26.1|37.5
2007|2007-11-16|Cleveland Cavaliers|Utah Jazz|99|94|48|44|21|23|21.4|33.3
2007|2007-11-16|Memphis Grizzlies|New Orleans Pelicans|118|120|38|49|20|23|62.5|45.0
2007|2007-11-16|San Antonio Spurs|Houston Rockets|90|84|40|31|20|17|56.3|25.0
2007|2007-11-16|Minnesota Timberwolves|Washington Wizards|89|105|36|40|13|20|38.9|37.5
2007|2007-11-16|Sacramento Kings|New York Knicks|123|118|46|53|18|16|43.8|29.4
2007|2007-11-16|Los Angeles Lakers|Detroit Pistons|103|91|45|48|20|19|37.5|21.4
2007|2007-11-16|Golden State Warriors|Los Angeles Clippers|122|105|52|43|28|28|36.8|41.4
2007|2007-11-15|Phoenix Suns|Chicago Bulls|112|102|40|47|29|16|41.7|31.3
2007|2007-11-15|Dallas Mavericks|San Antonio Spurs|105|92|41|38|20|17|43.8|40.0
2007|2007-11-14|Toronto Raptors|Utah Jazz|88|92|50|46|19|23|31.8|27.3
2007|2007-11-14|Washington Wizards|Indiana Pacers|103|90|40|38|23|18|27.8|36.4
2007|2007-11-14|Atlanta Hawks|Charlotte Hornets|117|109|38|29|29|19|50.0|50.0
2007|2007-11-14|Cleveland Cavaliers|Orlando Magic|116|117|50|42|25|30|43.8|36.7
2007|2007-11-14|Boston Celtics|Brooklyn Nets|91|69|42|42|21|14|25.0|28.6
2007|2007-11-14|Miami Heat|Oklahoma City Thunder|95|104|34|52|15|23|26.9|52.6
2007|2007-11-14|Milwaukee Bucks|Memphis Grizzlies|102|99|45|43|27|24|57.1|33.3
2007|2007-11-14|New Orleans Pelicans|Philadelphia 76ers|95|76|35|41|20|15|55.0|36.4
2007|2007-11-14|Minnesota Timberwolves|Sacramento Kings|108|103|41|26|19|26|50.0|44.0
2007|2007-11-14|Houston Rockets|Los Angeles Lakers|90|93|43|48|18|14|35.0|47.1
2007|2007-11-14|Denver Nuggets|Portland Trail Blazers|110|93|46|37|25|22|7.7|21.1
2007|2007-11-14|Los Angeles Clippers|New York Knicks|84|81|46|59|21|14|25.0|7.7
2007|2007-11-14|Golden State Warriors|Detroit Pistons|104|111|44|45|24|30|38.2|46.2
2007|2007-11-13|Charlotte Hornets|Miami Heat|91|76|47|38|22|17|46.7|14.3
2007|2007-11-13|Orlando Magic|Oklahoma City Thunder|103|76|58|44|24|16|40.0|20.0
2007|2007-11-13|Indiana Pacers|Boston Celtics|86|101|47|42|16|17|32.0|28.6
2007|2007-11-13|Memphis Grizzlies|Houston Rockets|105|99|44|36|19|17|9.1|21.1
2007|2007-11-13|Dallas Mavericks|Philadelphia 76ers|99|84|47|47|25|21|31.6|50.0
2007|2007-11-13|San Antonio Spurs|Los Angeles Lakers|107|92|40|50|29|15|48.1|12.5
2007|2007-11-13|Phoenix Suns|New York Knicks|113|102|38|36|23|19|36.8|37.5
2007|2007-11-13|Portland Trail Blazers|Detroit Pistons|102|94|43|36|22|22|40.0|50.0
2007|2007-11-12|Brooklyn Nets|New Orleans Pelicans|82|84|45|39|21|16|28.6|64.7
2007|2007-11-12|Denver Nuggets|Cleveland Cavaliers|122|100|46|45|24|18|54.5|36.8
2007|2007-11-12|Utah Jazz|Sacramento Kings|117|93|41|32|29|16|36.4|47.4
2007|2007-11-11|Atlanta Hawks|Washington Wizards|90|101|41|53|21|26|15.0|29.4
2007|2007-11-11|New York Knicks|Miami Heat|72|75|39|43|11|21|18.8|24.0
2007|2007-11-11|Philadelphia 76ers|New Orleans Pelicans|72|93|41|42|21|21|13.3|50.0
2007|2007-11-11|Charlotte Hornets|Houston Rockets|82|85|34|47|19|18|42.9|28.6
2007|2007-11-11|San Antonio Spurs|Milwaukee Bucks|113|88|42|39|22|17|40.0|16.7
2007|2007-11-11|Oklahoma City Thunder|Detroit Pistons|103|107|47|49|21|27|33.3|34.8
2007|2007-11-11|Los Angeles Clippers|Cleveland Cavaliers|95|103|39|43|16|17|20.0|23.1
2007|2007-11-10|Orlando Magic|Phoenix Suns|96|106|43|42|25|29|42.1|41.4
2007|2007-11-10|Indiana Pacers|Denver Nuggets|106|113|52|48|31|23|30.0|38.7
2007|2007-11-10|Brooklyn Nets|Boston Celtics|101|112|34|49|19|27|35.7|52.6
2007|2007-11-10|Chicago Bulls|Toronto Raptors|71|101|38|44|18|36|23.8|50.0
2007|2007-11-10|Utah Jazz|Memphis Grizzlies|118|94|43|38|34|19|55.6|47.1
2007|2007-11-10|Sacramento Kings|Minnesota Timberwolves|100|93|38|43|12|15|40.0|21.4
2007|2007-11-10|Portland Trail Blazers|Dallas Mavericks|91|82|41|45|28|13|58.3|25.0
2007|2007-11-09|Philadelphia 76ers|Toronto Raptors|103|105|40|45|22|25|33.3|50.0
2007|2007-11-09|Charlotte Hornets|Indiana Pacers|96|87|52|39|19|17|35.7|30.0
2007|2007-11-09|Boston Celtics|Atlanta Hawks|106|83|39|29|30|17|60.0|45.5
2007|2007-11-09|New York Knicks|Orlando Magic|102|112|43|40|22|24|36.8|31.0
2007|2007-11-09|Miami Heat|Phoenix Suns|101|106|48|43|20|22|26.7|45.5
2007|2007-11-09|Washington Wizards|Denver Nuggets|92|118|44|43|19|32|35.0|48.0
2007|2007-11-09|Detroit Pistons|Los Angeles Clippers|103|79|53|33|27|12|41.2|23.1
2007|2007-11-09|New Orleans Pelicans|San Antonio Spurs|85|97|37|42|18|19|26.7|26.7
2007|2007-11-09|Houston Rockets|Milwaukee Bucks|104|88|50|42|24|16|30.8|22.2
2007|2007-11-09|Portland Trail Blazers|Memphis Grizzlies|110|98|43|44|24|19|46.2|33.3
2007|2007-11-09|Los Angeles Lakers|Minnesota Timberwolves|107|93|51|44|28|19|27.8|38.1
2007|2007-11-09|Sacramento Kings|Cleveland Cavaliers|91|93|41|49|7|14|16.7|28.0
2007|2007-11-09|Oklahoma City Thunder|Utah Jazz|101|103|38|44|19|32|15.4|12.5
2007|2007-11-08|Brooklyn Nets|Washington Wizards|87|85|39|37|23|16|18.2|27.8
2007|2007-11-08|Chicago Bulls|Detroit Pistons|97|93|47|36|28|17|11.1|33.3
2007|2007-11-08|Golden State Warriors|Dallas Mavericks|115|120|38|49|23|25|44.0|41.7
2007|2007-11-07|Toronto Raptors|Orlando Magic|96|105|41|51|17|25|30.0|38.7
2007|2007-11-07|Philadelphia 76ers|Charlotte Hornets|94|63|45|46|18|16|45.5|0.0
2007|2007-11-07|Atlanta Hawks|Phoenix Suns|105|96|56|40|22|21|25.0|40.7
2007|2007-11-07|Indiana Pacers|Los Angeles Clippers|89|104|40|53|22|18|31.6|53.3
2007|2007-11-07|Boston Celtics|Denver Nuggets|119|93|38|27|32|23|36.8|36.8
2007|2007-11-07|San Antonio Spurs|Miami Heat|88|78|42|33|21|20|26.9|30.8
2007|2007-11-07|Oklahoma City Thunder|Memphis Grizzlies|98|105|45|53|18|18|25.0|40.0
2007|2007-11-07|Utah Jazz|Cleveland Cavaliers|103|101|43|47|24|20|16.7|40.0
2007|2007-11-07|Portland Trail Blazers|New Orleans Pelicans|93|90|45|50|23|16|33.3|25.0
2007|2007-11-06|Charlotte Hornets|Phoenix Suns|83|115|51|45|11|31|26.7|37.5
2007|2007-11-06|Brooklyn Nets|Atlanta Hawks|87|82|45|35|28|15|23.5|38.9
2007|2007-11-06|New York Knicks|Denver Nuggets|119|112|49|40|22|20|42.9|37.5
2007|2007-11-06|Milwaukee Bucks|Toronto Raptors|112|85|45|32|31|21|46.7|47.1
2007|2007-11-06|Minnesota Timberwolves|Orlando Magic|103|111|42|40|26|21|38.5|41.7
2007|2007-11-06|Chicago Bulls|Los Angeles Clippers|91|97|44|42|16|23|22.2|45.0
2007|2007-11-06|Houston Rockets|San Antonio Spurs|89|81|55|28|25|14|42.9|37.5
2007|2007-11-06|Sacramento Kings|Oklahoma City Thunder|104|98|41|42|16|19|29.4|38.1
2007|2007-11-06|Los Angeles Lakers|New Orleans Pelicans|104|118|45|43|27|29|33.3|56.0
2007|2007-11-06|Golden State Warriors|Cleveland Cavaliers|104|108|43|47|22|30|33.3|37.5
2007|2007-11-05|Dallas Mavericks|Houston Rockets|107|98|43|38|23|20|44.4|23.8
2007|2007-11-04|Toronto Raptors|Boston Celtics|95|98|42|42|17|21|40.0|46.2
2007|2007-11-04|Los Angeles Clippers|Oklahoma City Thunder|115|101|48|47|25|25|38.9|38.5
2007|2007-11-04|New York Knicks|Minnesota Timberwolves|97|93|34|41|18|14|35.7|52.9
2007|2007-11-04|Miami Heat|Charlotte Hornets|88|90|40|40|19|19|16.7|44.4
2007|2007-11-04|Detroit Pistons|Atlanta Hawks|92|91|37|41|26|15|28.6|40.0
2007|2007-11-04|Denver Nuggets|New Orleans Pelicans|88|93|54|53|18|22|22.2|33.3
2007|2007-11-04|Phoenix Suns|Cleveland Cavaliers|103|92|40|51|18|19|23.8|31.3
2007|2007-11-04|Los Angeles Lakers|Utah Jazz|119|109|40|32|29|25|20.0|21.4
2007|2007-11-03|Philadelphia 76ers|Brooklyn Nets|88|93|44|47|15|24|20.0|47.1
2007|2007-11-03|Washington Wizards|Orlando Magic|82|94|50|46|15|21|26.1|33.3
2007|2007-11-03|Memphis Grizzlies|Indiana Pacers|111|121|37|40|20|23|37.0|22.2
2007|2007-11-03|Milwaukee Bucks|Chicago Bulls|78|72|47|45|16|19|31.3|23.8
2007|2007-11-03|Houston Rockets|Portland Trail Blazers|89|80|47|44|23|11|27.3|20.0
2007|2007-11-03|Dallas Mavericks|Sacramento Kings|123|102|31|27|29|14|50.0|42.9
2007|2007-11-03|Utah Jazz|Golden State Warriors|133|110|38|30|36|23|75.0|41.9
2007|2007-11-02|Charlotte Hornets|Milwaukee Bucks|102|99|41|44|20|20|37.5|38.5
2007|2007-11-02|Orlando Magic|Detroit Pistons|92|116|34|42|16|22|44.4|46.7
2007|2007-11-02|Indiana Pacers|Miami Heat|87|85|50|55|22|22|46.7|56.3
2007|2007-11-02|Brooklyn Nets|Toronto Raptors|69|106|34|37|19|28|30.0|59.1
2007|2007-11-02|Atlanta Hawks|Dallas Mavericks|101|94|52|38|20|14|26.7|16.7
2007|2007-11-02|Cleveland Cavaliers|New York Knicks|110|106|39|43|18|20|54.5|53.3
2007|2007-11-02|Boston Celtics|Washington Wizards|103|83|46|45|20|11|33.3|0.0
2007|2007-11-02|New Orleans Pelicans|Portland Trail Blazers|113|93|40|30|21|23|44.0|46.2
2007|2007-11-02|Minnesota Timberwolves|Denver Nuggets|91|99|40|49|23|21|31.8|21.4
2007|2007-11-02|Chicago Bulls|Philadelphia 76ers|85|96|36|55|18|18|29.2|9.1
2007|2007-11-02|San Antonio Spurs|Sacramento Kings|96|80|50|35|24|15|44.4|16.7
2007|2007-11-02|Phoenix Suns|Los Angeles Lakers|98|119|34|54|20|24|32.1|61.5
2007|2007-11-02|Los Angeles Clippers|Golden State Warriors|120|114|53|36|28|23|38.9|25.0
2007|2007-11-01|Miami Heat|Detroit Pistons|80|91|40|44|15|19|38.5|31.6
2007|2007-11-01|Utah Jazz|Houston Rockets|95|106|44|41|24|19|21.4|31.3
2007|2007-11-01|Oklahoma City Thunder|Phoenix Suns|99|106|50|44|24|31|38.5|33.3
2007|2007-10-31|Toronto Raptors|Philadelphia 76ers|106|97|37|46|23|22|56.3|41.2
2007|2007-10-31|Orlando Magic|Milwaukee Bucks|102|83|42|48|15|16|54.5|23.5
2007|2007-10-31|Indiana Pacers|Washington Wizards|119|110|56|56|20|15|44.8|30.0
2007|2007-10-31|Brooklyn Nets|Chicago Bulls|112|103|48|45|24|23|37.5|34.8
2007|2007-10-31|Cleveland Cavaliers|Dallas Mavericks|74|92|47|36|13|23|25.0|50.0
2007|2007-10-31|Memphis Grizzlies|San Antonio Spurs|101|104|42|42|21|23|43.5|52.2
2007|2007-10-31|New Orleans Pelicans|Sacramento Kings|104|90|44|34|23|21|47.6|30.0
2007|2007-10-31|Denver Nuggets|Oklahoma City Thunder|120|103|50|52|31|27|40.7|41.2
2007|2007-10-30|San Antonio Spurs|Portland Trail Blazers|106|97|40|40|21|15|25.0|46.2
2007|2007-10-30|Los Angeles Lakers|Houston Rockets|93|95|37|49|18|23|25.0|27.3
2007|2007-10-30|Golden State Warriors|Utah Jazz|96|117|37|56|19|24|26.1|45.5
2007|2007-10-25|Toronto Raptors|Cleveland Cavaliers|111|78|43|41|31|16|50.0|18.8
2007|2007-10-25|Orlando Magic|San Antonio Spurs|99|90|42|32|20|25|60.0|31.8
2007|2007-10-25|Brooklyn Nets|Philadelphia 76ers|83|91|44|36|18|20|26.1|33.3
2007|2007-10-25|Chicago Bulls|Milwaukee Bucks|97|81|38|32|24|18|42.1|45.5
2007|2007-10-25|Phoenix Suns|Denver Nuggets|116|113|47|49|26|12|36.0|16.7
2007|2007-10-24|New York Knicks|Philadelphia 76ers|103|90|43|34|16|16|46.2|28.6
2007|2007-10-24|Detroit Pistons|Washington Wizards|104|85|46|48|30|19|66.7|37.5
2007|2007-10-24|Memphis Grizzlies|Houston Rockets|96|90|42|44|21|18|50.0|50.0
2007|2007-10-24|New Orleans Pelicans|Atlanta Hawks|98|107|41|43|18|16|20.0|40.0
2007|2007-10-24|Portland Trail Blazers|Oklahoma City Thunder|109|107|44|37|16|19|44.4|25.0
2007|2007-10-24|Los Angeles Clippers|Sacramento Kings|92|90|37|37|23|18|14.3|42.9
2007|2007-10-23|Brooklyn Nets|Boston Celtics|82|71|38|38|18|20|47.1|19.0
2007|2007-10-23|Miami Heat|San Antonio Spurs|87|104|29|40|19|19|60.0|45.8
2007|2007-10-23|Minnesota Timberwolves|Indiana Pacers|95|106|48|46|20|18|28.6|50.0
2007|2007-10-23|Houston Rockets|Memphis Grizzlies|107|109|57|48|21|24|33.3|36.4
2007|2007-10-23|Dallas Mavericks|Chicago Bulls|96|88|49|41|16|18|23.1|45.5
2007|2007-10-23|Denver Nuggets|Milwaukee Bucks|114|102|41|42|24|25|47.4|33.3
2007|2007-10-23|Los Angeles Lakers|Utah Jazz|81|102|41|50|18|32|38.9|38.5
2007|2007-10-23|Oklahoma City Thunder|Golden State Warriors|122|126|58|54|29|22|42.1|30.0
2007|2007-10-22|Atlanta Hawks|Washington Wizards|103|99|45|42|29|16|18.8|25.0
2007|2007-10-22|New York Knicks|Boston Celtics|94|87|53|41|17|12|23.5|20.8
2007|2007-10-21|Charlotte Hornets|Phoenix Suns|88|98|52|41|20|23|27.3|40.9
2007|2007-10-21|Dallas Mavericks|New Orleans Pelicans|103|97|47|33|18|17|40.0|42.9
2007|2007-10-21|Sacramento Kings|Portland Trail Blazers|111|87|40|31|23|14|38.1|43.8
2007|2007-10-21|Los Angeles Lakers|Los Angeles Clippers|96|112|41|48|21|30|39.1|66.7
2007|2007-10-20|Los Angeles Clippers|Phoenix Suns|110|103|42|36|29|25|44.4|46.2
2007|2007-10-20|Boston Celtics|Philadelphia 76ers|78|96|38|39|15|21|16.7|53.8
2007|2007-10-20|Memphis Grizzlies|Miami Heat|104|98|44|41|21|18|43.8|57.1
2007|2007-10-20|Chicago Bulls|Indiana Pacers|100|88|42|36|29|21|50.0|45.5
2007|2007-10-20|Milwaukee Bucks|Minnesota Timberwolves|106|97|48|37|24|22|40.0|56.3
2007|2007-10-20|San Antonio Spurs|Detroit Pistons|104|80|45|41|28|13|50.0|36.4
2007|2007-10-20|Oklahoma City Thunder|Houston Rockets|94|117|46|40|21|28|14.3|40.7
2007|2007-10-20|Los Angeles Lakers|Charlotte Hornets|113|93|48|32|35|21|56.3|36.8
2007|2007-10-20|Orlando Magic|Cleveland Cavaliers|100|84|35|42|21|19|60.0|33.3
2007|2007-10-19|Toronto Raptors|Chicago Bulls|92|82|32|34|22|17|42.9|29.4
2007|2007-10-19|Indiana Pacers|Minnesota Timberwolves|110|113|62|58|23|23|27.3|35.7
2007|2007-10-19|Boston Celtics|Brooklyn Nets|36|33|18|19|8|7|37.5|33.3
2007|2007-10-19|Miami Heat|New Orleans Pelicans|85|92|34|52|13|13|22.2|17.6
2007|2007-10-19|Dallas Mavericks|Detroit Pistons|122|94|49|33|26|13|50.0|36.4
2007|2007-10-19|Portland Trail Blazers|Sacramento Kings|101|77|45|43|16|12|33.3|11.8
2007|2007-10-18|Brooklyn Nets|New York Knicks|110|94|37|40|27|17|53.8|36.8
2007|2007-10-18|Houston Rockets|Dallas Mavericks|104|90|40|31|22|19|46.2|41.7
2007|2007-10-18|San Antonio Spurs|Golden State Warriors|116|111|52|41|20|22|41.7|40.0
2007|2007-10-18|Utah Jazz|Sacramento Kings|91|105|42|31|23|19|36.4|40.0
2007|2007-10-18|Los Angeles Lakers|Oklahoma City Thunder|126|106|44|37|30|27|58.3|15.4
2007|2007-10-18|Los Angeles Clippers|Phoenix Suns|97|118|45|42|17|29|18.8|44.8
2007|2007-10-18|Charlotte Hornets|Atlanta Hawks|98|104|29|45|18|18|46.2|0.0
2007|2007-10-17|Detroit Pistons|Denver Nuggets|119|110|55|37|30|24|37.5|30.4
2007|2007-10-17|Indiana Pacers|Memphis Grizzlies|122|115|51|43|26|20|25.0|40.9
2007|2007-10-17|Boston Celtics|New York Knicks|101|61|44|43|27|10|70.0|15.4
2007|2007-10-17|Cleveland Cavaliers|Orlando Magic|86|90|43|44|19|12|25.0|27.8
2007|2007-10-17|Utah Jazz|Philadelphia 76ers|101|93|40|41|32|13|50.0|16.7
2007|2007-10-16|Atlanta Hawks|Minnesota Timberwolves|103|77|37|37|23|13|44.4|7.7
2007|2007-10-16|Milwaukee Bucks|Denver Nuggets|78|104|49|46|11|20|21.4|30.8
2007|2007-10-16|Chicago Bulls|Washington Wizards|97|76|38|40|27|11|47.1|0.0
2007|2007-10-16|Sacramento Kings|Dallas Mavericks|99|101|29|44|16|18|33.3|37.5
2007|2007-10-15|Charlotte Hornets|Brooklyn Nets|96|86|35|40|15|17|33.3|37.5
2007|2007-10-15|Memphis Grizzlies|Minnesota Timberwolves|101|93|45|42|25|14|33.3|25.0
2007|2007-10-15|New Orleans Pelicans|Indiana Pacers|104|117|32|42|19|23|30.8|35.0
2007|2007-10-15|Phoenix Suns|Utah Jazz|124|101|37|44|28|16|61.5|20.0
2007|2007-10-14|Atlanta Hawks|Portland Trail Blazers|89|102|46|46|20|19|16.7|55.6
2007|2007-10-14|Philadelphia 76ers|Washington Wizards|80|86|39|47|20|20|28.6|35.7
2007|2007-10-14|Detroit Pistons|Denver Nuggets|109|106|48|43|25|19|38.5|28.0
2007|2007-10-14|Golden State Warriors|Los Angeles Clippers|89|99|42|59|19|28|20.0|33.3
2007|2007-10-13|Washington Wizards|Dallas Mavericks|90|86|48|42|18|15|8.3|37.5
2007|2007-10-13|Charlotte Hornets|Miami Heat|92|76|39|35|20|14|36.4|35.7
2007|2007-10-13|Indiana Pacers|Oklahoma City Thunder|97|87|57|53|24|17|42.3|33.3
2007|2007-10-13|Milwaukee Bucks|Utah Jazz|78|92|41|34|18|19|13.3|28.6
2007|2007-10-13|Phoenix Suns|New Orleans Pelicans|106|111|46|51|26|17|29.2|42.9
2007|2007-10-12|Philadelphia 76ers|Brooklyn Nets|90|91|38|51|17|14|30.0|30.0
