# SOURCE: https://data.gov.sg/dataset/resident-population-by-ethnicity-gender-and-age-group
# year;sex;ethnicity;age_group;population
1964;Male;Chinese;65 - 69 Years;8500
1964;Male;Chinese;70 - 74 Years;na
1964;Male;Chinese;75 - 79 Years;na
1964;Male;Chinese;80 - 84 Years;na
1964;Male;Chinese;85 - 89 Years;na
1964;Male;Chinese;90 Years & Over;na
1964;Female;Chinese;0  -  4 Years;107500
1964;Female;Chinese;5  -  9 Years;104700
1964;Female;Chinese;10 - 14 Years;90100
1964;Female;Chinese;15 - 19 Years;68600
1964;Female;Chinese;20 - 24 Years;52000
1964;Female;Chinese;25 - 29 Years;49200
1964;Female;Chinese;30 - 34 Years;40900
1964;Female;Chinese;35 - 39 Years;34700
1964;Female;Chinese;40 - 44 Years;29100
1964;Female;Chinese;45 - 49 Years;28400
1964;Female;Chinese;50 - 54 Years;26300
1964;Female;Chinese;55 - 59 Years;21500
1964;Female;Chinese;60 - 64 Years;15900
1964;Female;Chinese;65 - 69 Years;10400
1964;Female;Chinese;70 - 74 Years;na
1964;Female;Chinese;75 - 79 Years;na
1964;Female;Chinese;80 - 84 Years;na
1964;Female;Chinese;85 - 89 Years;na
1964;Female;Chinese;90 Years & Over;na
1964;Male;Indians;0  -  4 Years;10400
1964;Male;Indians;5  -  9 Years;9600
1964;Male;Indians;10 - 14 Years;7100
1964;Male;Indians;15 - 19 Years;4700
1964;Male;Indians;20 - 24 Years;4100
1964;Male;Indians;25 - 29 Years;4700
1964;Male;Indians;30 - 34 Years;8300
1964;Male;Indians;35 - 39 Years;9600
1964;Male;Indians;40 - 44 Years;8800
1964;Male;Indians;45 - 49 Years;7700
1964;Male;Indians;50 - 54 Years;5300
1964;Male;Indians;55 - 59 Years;3500
1964;Male;Indians;60 - 64 Years;2300
1964;Male;Indians;65 - 69 Years;800
1964;Male;Indians;70 - 74 Years;na
1964;Male;Indians;75 - 79 Years;na
1964;Male;Indians;80 - 84 Years;na
1964;Male;Indians;85 - 89 Years;na
1964;Male;Indians;90 Years & Over;na
1964;Female;Indians;0  -  4 Years;11100
1964;Female;Indians;5  -  9 Years;10000
1964;Female;Indians;10 - 14 Years;7500
1964;Female;Indians;15 - 19 Years;4700
1964;Female;Indians;20 - 24 Years;2500
1964;Female;Indians;25 - 29 Years;3600
1964;Female;Indians;30 - 34 Years;3400
1964;Female;Indians;35 - 39 Years;2700
1964;Female;Indians;40 - 44 Years;1900
1964;Female;Indians;45 - 49 Years;1300
1964;Female;Indians;50 - 54 Years;900
1964;Female;Indians;55 - 59 Years;600
1964;Female;Indians;60 - 64 Years;400
1964;Female;Indians;65 - 69 Years;200
1964;Female;Indians;70 - 74 Years;na
1964;Female;Indians;75 - 79 Years;na
1964;Female;Indians;80 - 84 Years;na
1964;Female;Indians;85 - 89 Years;na
1964;Female;Indians;90 Years & Over;na
1964;Male;Other;0  -  4 Years;2100
1964;Male;Other;5  -  9 Years;1900
1964;Male;Other;10 - 14 Years;1800
1964;Male;Other;15 - 19 Years;1200
1964;Male;Other;20 - 24 Years;700
1964;Male;Other;25 - 29 Years;800
1964;Male;Other;30 - 34 Years;1100
1964;Male;Other;35 - 39 Years;1300
1964;Male;Other;40 - 44 Years;1100
1964;Male;Other;45 - 49 Years;900
1964;Male;Other;50 - 54 Years;700
1964;Male;Other;55 - 59 Years;600
1964;Male;Other;60 - 64 Years;500
1964;Male;Other;65 - 69 Years;200
1964;Male;Other;70 - 74 Years;na
1964;Male;Other;75 - 79 Years;na
1964;Male;Other;80 - 84 Years;na
1964;Male;Other;85 - 89 Years;na
1964;Male;Other;90 Years & Over;na
1964;Female;Other;0  -  4 Years;1900
1964;Female;Other;5  -  9 Years;2000
1964;Female;Other;10 - 14 Years;1600
1964;Female;Other;15 - 19 Years;1200
1964;Female;Other;20 - 24 Years;800
1964;Female;Other;25 - 29 Years;1100
1964;Female;Other;30 - 34 Years;1200
1964;Female;Other;35 - 39 Years;1300
1964;Female;Other;40 - 44 Years;1200
1964;Female;Other;45 - 49 Years;900
1964;Female;Other;50 - 54 Years;700
1964;Female;Other;55 - 59 Years;600
1964;Female;Other;60 - 64 Years;400
1964;Female;Other;65 - 69 Years;300
1964;Female;Other;70 - 74 Years;na
1964;Female;Other;75 - 79 Years;na
1964;Female;Other;80 - 84 Years;na
1964;Female;Other;85 - 89 Years;na
1964;Female;Other;90 Years & Over;na
1965;Male;Malays;0  -  4 Years;27700
1965;Male;Malays;5  -  9 Years;22900
